STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,HEALTH_PROF,Health profession,WORKER_STATUS,Worker status,HEALTH_PROF_ACTIVITY_STATUS,Health profession activity status,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier,REF_YEAR_PRICE,Price reference year
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,FRA,France,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2014,,132790.7,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,FRA,France,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2017,,142588.24,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,NLD,Netherlands,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2003,,110860.22,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,NLD,Netherlands,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2004,,107692.31,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,NLD,Netherlands,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2005,,109222.22,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,NLD,Netherlands,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2006,,138764.04,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,NLD,Netherlands,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2007,,145568.18,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,NLD,Netherlands,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2008,,140919.54,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,NLD,Netherlands,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2009,,143563.22,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,NLD,Netherlands,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2010,,137386.36,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,NLD,Netherlands,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2011,,141477.27,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,NLD,Netherlands,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2012,,132954.55,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,NLD,Netherlands,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2013,,127701.15,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,NLD,Netherlands,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2014,,128636.36,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,NLD,Netherlands,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2016,,130229.89,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,NLD,Netherlands,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2017,,129302.33,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,NLD,Netherlands,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2018,,134880.95,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,NLD,Netherlands,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2019,,140843.37,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,NLD,Netherlands,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2020,,150243.9,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,NLD,Netherlands,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2021,,156500,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,LUX,Luxembourg,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2008,,134215.63,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,LUX,Luxembourg,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2009,,146093.81,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,LUX,Luxembourg,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2010,,141736.73,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,LUX,Luxembourg,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2011,,157083.51,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,LUX,Luxembourg,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2012,,162411.34,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,LUX,Luxembourg,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2013,,162706.25,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,LUX,Luxembourg,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2014,,172735.05,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,LUX,Luxembourg,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2015,,172633.67,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,GBR,United Kingdom,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2011,,136025.64,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,GBR,United Kingdom,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2012,,133037.97,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,GBR,United Kingdom,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2013,,128987.34,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,GBR,United Kingdom,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2014,,129750,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,GBR,United Kingdom,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2015,,129506.17,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,GBR,United Kingdom,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2016,,138734.18,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,GBR,United Kingdom,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2017,,143544.3,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,TUR,Türkiye,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2023,,51113.42,,,,P,Provisional value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,IRL,Ireland,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2023,,63618.6,,,,P,Provisional value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CHL,Chile,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2022,,51826.68,,,,P,Provisional value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,TUR,Türkiye,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLSPMP,Specialist medical practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2023,,154374.11,,,,P,Provisional value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,TUR,Türkiye,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2023,,103443.56,,,,P,Provisional value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CHL,Chile,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLSPMP,Specialist medical practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2022,,140406.01,,,,P,Provisional value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,LUX,Luxembourg,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2020,,104324.34,,,,B,Time series break,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,GBR,United Kingdom,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2013,,69493.67,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,GBR,United Kingdom,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2018,,150384.62,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CHL,Chile,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2022,,83240.79,,,,P,Provisional value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,DEU,Germany,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLSPMP,Specialist medical practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2019,,302631.58,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CHE,Switzerland,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLSPMP,Specialist medical practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2019,,217181.68,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CHE,Switzerland,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLSPMP,Specialist medical practitioners,ICSE93_2T5,Self-employed,_Z,Not applicable,V,Current prices,2020,,217610.85,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,EST,Estonia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2008,,26480.83,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,EST,Estonia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2009,,29371.24,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2003,,43000.18,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,NOR,Norway,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2023,,73000.91,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,NOR,Norway,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2003,,33134.06,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2007,,48182.36,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2008,,54299.69,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2009,,56099.05,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2010,,63197.8,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2011,,66529.9,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2012,,69832.77,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2013,,72005.35,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2014,,73173.14,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2015,,73443.12,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2016,,74232.5,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,PRT,Portugal,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2016,,68894.27,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,PRT,Portugal,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2017,,69461.15,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,EST,Estonia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2007,,21269.48,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2020,,67210.91,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CHL,Chile,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2023,,90670.48,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CHL,Chile,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2011,,50107.92,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CHL,Chile,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2012,,47626.46,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CHL,Chile,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2013,,66949.71,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CHL,Chile,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2014,,65251.25,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CHL,Chile,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2015,,75641.53,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CHL,Chile,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2016,,78477.83,,,,,,,,,,,,,
