STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,SOCIO_ECON_STATUS,Socio-economic status,DEATH_CAUSE,Cause of death,CALC_METHODOLOGY,Calculation methodology,GESTATION_THRESHOLD,Gestation period threshold,HEALTH_STATUS,Health status,DISEASE,Disease,CANCER_SITE,Cancer site,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,LVA,Latvia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2008,,82.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,LVA,Latvia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2005,,72.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,LVA,Latvia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2007,,82.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,LVA,Latvia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2006,,79.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,LVA,Latvia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2023,,86.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,LVA,Latvia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2022,,90.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,LVA,Latvia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2021,,88.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,LVA,Latvia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2020,,89.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,LVA,Latvia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2019,,87,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,CZE,Czechia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y_GE65,65 years or over,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2020,,29.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,CZE,Czechia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y_GE65,65 years or over,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2019,,27.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,CZE,Czechia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y_GE65,65 years or over,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2008,,17.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,CZE,Czechia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y_GE65,65 years or over,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2007,,17.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,CZE,Czechia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y_GE65,65 years or over,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2006,,16.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,CZE,Czechia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y_GE65,65 years or over,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2005,,15,,,,B,Time series break,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,CZE,Czechia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y_GE65,65 years or over,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2018,,27.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,CZE,Czechia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y_GE65,65 years or over,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2017,,25.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,CZE,Czechia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y_GE65,65 years or over,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2016,,23.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,CZE,Czechia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y_GE65,65 years or over,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2015,,23.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,CZE,Czechia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y_GE65,65 years or over,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2014,,23.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,CZE,Czechia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y_GE65,65 years or over,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2013,,21.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,CZE,Czechia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y_GE65,65 years or over,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2012,,21,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,CZE,Czechia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y_GE65,65 years or over,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2011,,19.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,CZE,Czechia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y_GE65,65 years or over,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2010,,20.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,CZE,Czechia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y_GE65,65 years or over,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2009,,19.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,CZE,Czechia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y_GE65,65 years or over,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2023,,28,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,CZE,Czechia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y_GE65,65 years or over,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2022,,29.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,CZE,Czechia,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y_GE65,65 years or over,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2021,,28,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,NZL,New Zealand,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y25T44,From 25 to 44 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2015,,90.1,,,,D,Definition differs,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,NZL,New Zealand,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y25T44,From 25 to 44 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2003,,91.6,,,,D,Definition differs,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,NZL,New Zealand,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y25T44,From 25 to 44 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2014,,93.1,,,,D,Definition differs,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,NZL,New Zealand,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y25T44,From 25 to 44 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2013,,90.2,,,,D,Definition differs,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,NZL,New Zealand,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y25T44,From 25 to 44 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2012,,90.2,,,,D,Definition differs,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,NZL,New Zealand,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y25T44,From 25 to 44 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2007,,91.2,,,,D,Definition differs,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,NZL,New Zealand,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y25T44,From 25 to 44 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2023,,87.6,,,,D,Definition differs,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,NZL,New Zealand,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y25T44,From 25 to 44 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2022,,88.5,,,,D,Definition differs,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,NZL,New Zealand,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y25T44,From 25 to 44 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2021,,88.8,,,,D,Definition differs,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,NZL,New Zealand,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y25T44,From 25 to 44 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2020,,87.3,,,,D,Definition differs,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,NZL,New Zealand,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y25T44,From 25 to 44 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2019,,87.2,,,,D,Definition differs,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,NZL,New Zealand,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y25T44,From 25 to 44 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2018,,87.3,,,,D,Definition differs,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,NZL,New Zealand,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y25T44,From 25 to 44 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2017,,89.2,,,,D,Definition differs,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,NZL,New Zealand,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y25T44,From 25 to 44 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2016,,87.9,,,,D,Definition differs,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,HUN,Hungary,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y_GE15,15 years or over,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2007,,46.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,HUN,Hungary,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y_GE15,15 years or over,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2006,,48,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,FIN,Finland,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2004,,91.1,,,,B,Time series break,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,FIN,Finland,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2018,,84.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,FIN,Finland,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2017,,86.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,FIN,Finland,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2016,,89.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,FIN,Finland,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2015,,87.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,FIN,Finland,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2014,,92.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,HUN,Hungary,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2003,,80.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,HUN,Hungary,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2023,,95.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,FIN,Finland,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2011,,89.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,FIN,Finland,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2010,,91.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,FIN,Finland,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2009,,91.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,FIN,Finland,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2008,,91,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,FIN,Finland,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2007,,93.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,FIN,Finland,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2006,,88.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,FIN,Finland,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2005,,91.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,FIN,Finland,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2003,,78.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,FIN,Finland,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2023,,85,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,FIN,Finland,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2022,,82.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,FIN,Finland,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2021,,85.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_PHS(1.0),Perceived health status,I,FIN,Finland,A,Annual,PHS,Perceived health status,PT_POP_AGE,Percentage of population in the same age,Y15T24,From 15 to 24 years,_T,Total,_Z,Not applicable,_Z,Not applicable,CRUDE,Crude rate,_Z,Not applicable,G,Good/very good health,_Z,Not applicable,_Z,Not applicable,2020,,81.3,,,,,,,,,,,
